ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
AAPL,20220308,157.44,158.82,162.88,155.8,159.3,-1.17,131148250,20829136869.21,158.82
AAPL,20220307,159.3,163.36,165.02,159.04,163.17,-2.37,96418875,15571185501.9,161.5
AAPL,20220304,163.17,164.49,165.55,162.1,166.23,-1.84,83819563,13693653137.24,163.37
AAPL,20220303,166.23,168.47,168.91,165.55,166.56,-0.2,76678438,12800576521.0,166.94
AAPL,20220302,166.56,164.39,167.36,162.95,163.2,2.06,79724750,13220134236.7,165.82
AAPL,20220301,163.2,164.7,166.6,161.97,165.12,-1.16,83474438,13704416693.39,164.18
AAPL,20220228,165.12,163.06,165.42,162.43,164.85,0.16,95056625,15610313976.02,164.22
AAPL,20220225,164.85,163.84,165.12,160.87,162.74,1.3,91974250,15062191563.27,163.77
AAPL,20220224,162.74,152.58,162.85,152.0,160.07,1.67,141147570,22308006454.82,158.05
AAPL,20220223,160.07,165.54,166.15,159.75,164.32,-2.59,90009250,14604451758.84,162.26
AAPL,20220222,164.32,164.98,166.69,162.15,167.3,-1.78,91162750,14997522216.3,164.51
AAPL,20220218,167.3,169.82,170.54,166.19,168.88,-0.94,82772688,13888777792.54,167.79
AAPL,20220217,168.88,171.03,171.91,168.47,172.55,-2.13,69589375,11845719139.56,170.22
AAPL,20220216,172.55,171.85,173.34,170.05,172.79,-0.14,61177399,10496634588.22,171.58
AAPL,20220215,172.79,170.97,172.95,170.25,168.88,2.32,64286321,11031674756.37,171.6
AAPL,20220214,168.88,167.37,169.58,166.56,168.64,0.14,86185500,14513258983.8,168.4
AAPL,20220211,168.64,172.33,173.08,168.04,172.12,-2.02,98670688,16806253660.48,170.33
AAPL,20220210,172.12,174.14,175.48,171.55,176.28,-2.36,90865875,15776523940.76,173.62
AAPL,20220209,176.28,176.05,176.65,174.9,174.83,0.83,71285063,12530502631.15,175.78
AAPL,20220208,174.83,171.73,175.35,171.43,171.66,1.85,74829188,13007318296.64,173.83
AAPL,20220207,171.66,172.86,173.95,170.95,172.39,-0.42,77251188,13325869328.11,172.5
AAPL,20220204,172.39,171.68,174.1,170.68,172.9,-0.29,82465375,14211060981.5,172.33
AAPL,20220203,172.9,174.48,176.24,172.12,175.84,-1.67,89418063,15599312831.36,174.45
AAPL,20220202,175.84,174.75,175.88,173.33,174.61,0.7,84914250,14849812531.42,174.88
AAPL,20220201,174.61,174.01,174.84,172.31,174.78,-0.1,86213938,14965499018.23,173.59
AAPL,20220131,174.78,170.16,175.0,169.51,170.33,2.61,115541570,20009790656.1,173.18
AAPL,20220128,170.33,165.71,170.35,162.8,159.22,6.98,179935690,30112903483.55,167.35
AAPL,20220127,159.22,162.45,163.84,158.28,159.69,-0.29,121954630,19621463352.65,160.89
AAPL,20220126,159.69,163.5,164.39,157.82,159.78,-0.06,108275320,17482177560.08,161.46
AAPL,20220125,159.78,158.98,162.76,157.02,161.62,-1.14,115798380,18456931248.61,159.39
AAPL,20220124,161.62,160.02,162.3,154.7,162.41,-0.49,162706690,25788636139.61,158.5
AAPL,20220121,162.41,164.41,166.33,162.3,164.51,-1.28,122848880,20139034584.59,163.93
AAPL,20220120,164.51,166.98,169.68,164.18,166.23,-1.03,91420500,15297529395.75,167.33
AAPL,20220119,166.23,170.0,171.08,165.94,169.8,-2.1,94815000,15968686359.15,168.42
AAPL,20220118,169.8,171.51,172.54,169.41,173.07,-1.89,91168750,15549377325.0,170.56
AAPL,20220114,173.07,171.34,173.78,171.09,172.19,0.51,80440750,13867607228.47,172.4
AAPL,20220113,172.19,175.78,176.62,171.79,175.53,-1.9,84505750,14709729989.85,174.07
AAPL,20220112,175.53,176.12,177.18,174.82,175.08,0.26,74805188,13154373369.55,175.85
AAPL,20220111,175.08,172.32,175.18,170.82,172.19,1.68,76138313,13217687275.11,173.6
AAPL,20220110,172.19,169.08,172.5,168.17,172.17,0.01,106765570,18168606667.05,170.17
AAPL,20220107,172.17,172.89,174.14,171.03,172.0,0.1,86709125,14954281439.3,172.46
AAPL,20220106,172.0,172.7,175.3,171.64,174.92,-1.67,96903938,16777230736.18,173.13
AAPL,20220105,174.92,179.61,180.17,174.64,179.7,-2.66,94537625,16769151044.21,177.38
AAPL,20220104,179.7,182.63,182.94,179.12,182.01,-1.27,99310438,17937669794.52,180.62
AAPL,20220103,182.01,177.83,182.88,177.71,177.57,2.5,104701250,18988943273.88,181.36
AAPL,20211231,177.57,178.09,179.23,177.26,178.2,-0.35,64062262,11391218945.7,177.81
AAPL,20211230,178.2,179.47,180.57,178.09,179.38,-0.66,59773016,10723518760.19,179.4
AAPL,20211229,179.38,179.33,180.63,178.14,179.29,0.05,62348930,11189251829.36,179.46
AAPL,20211228,179.29,180.16,181.33,178.53,180.33,-0.58,79144313,14222724532.28,179.71
AAPL,20211227,180.33,177.09,180.42,177.07,176.28,2.3,74919563,13411996030.07,179.02
AAPL,20211223,176.28,175.85,176.85,175.27,175.64,0.36,68356563,12040502733.88,176.14
AAPL,20211222,175.64,173.04,175.86,172.15,172.99,1.53,92135313,16051418049.01,174.22
AAPL,20211221,172.99,171.56,173.2,169.12,169.75,1.91,91185875,15622712741.03,171.33
AAPL,20211220,169.75,168.28,170.58,167.46,171.14,-0.81,107499130,18192766839.32,169.24
AAPL,20211217,171.14,169.93,173.47,169.69,172.26,-0.65,195923440,33560276582.47,171.29
AAPL,20211216,172.26,179.28,181.14,170.75,179.3,-3.93,150185820,26186324482.29,174.36
AAPL,20211215,179.3,175.11,179.5,172.31,174.33,2.85,131063250,23046961365.83,175.85
AAPL,20211214,174.33,175.25,177.74,172.21,175.74,-0.8,139380380,24303270423.07,174.37
AAPL,20211213,175.74,181.12,182.13,175.53,179.45,-2.07,153237000,27380463778.5,178.68
AAPL,20211210,179.45,175.21,179.63,174.69,174.56,2.8,115402750,20451790757.75,177.22
AAPL,20211209,174.56,174.91,176.75,173.92,175.08,-0.3,108923750,19095946535.74,175.31
AAPL,20211208,175.08,172.13,175.96,170.7,171.18,2.28,116998880,20362754172.62,174.04
AAPL,20211207,171.18,169.08,171.58,168.34,165.32,3.54,120405380,20531621721.9,170.52
AAPL,20211206,165.32,164.29,167.88,164.28,161.84,2.15,107497000,17834074791.0,165.9
AAPL,20211203,161.84,164.02,164.96,159.72,163.76,-1.17,118023130,19094619935.62,161.79
AAPL,20211202,163.76,158.74,164.2,157.8,164.77,-0.61,136739190,22133098921.88,161.86
AAPL,20211201,164.77,167.48,170.3,164.53,165.3,-0.32,152423000,25587081344.7,167.87
AAPL,20211130,165.3,159.99,165.52,159.92,160.24,3.16,174048070,28485683545.87,163.67
AAPL,20211129,160.24,159.37,161.19,158.79,156.81,2.19,88748188,14211070735.55,160.13
AAPL,20211126,156.81,159.57,160.45,156.36,161.94,-3.17,76959750,12149189365.95,157.86
AAPL,20211124,161.94,160.75,162.14,159.64,161.41,0.33,69463625,11188874930.6,161.08
AAPL,20211123,161.41,161.12,161.8,159.06,161.02,0.24,96041875,15394207353.42,160.29
AAPL,20211122,161.02,161.68,165.7,161.0,160.55,0.29,117467880,19239184230.78,163.78
AAPL,20211119,160.55,157.65,161.02,156.53,157.87,1.7,117305630,18719644165.96,159.58
AAPL,20211118,157.87,153.71,158.67,153.05,153.49,2.85,137827690,21585664523.32,156.61
AAPL,20211117,153.49,151.0,155.0,150.99,151.0,1.65,88807000,13636750892.37,153.55
AAPL,20211116,151.0,149.94,151.49,149.34,150.0,0.67,59256211,8929704193.52,150.7
AAPL,20211115,150.0,150.37,151.88,149.43,149.99,0.01,59222805,8902686520.69,150.33
AAPL,20211112,149.99,148.43,150.4,147.48,147.87,1.43,63804008,9529882120.13,149.36
AAPL,20211111,147.87,148.96,149.43,147.68,147.92,-0.03,40999950,6074569401.98,148.16
AAPL,20211110,147.92,150.02,150.13,147.85,150.81,-1.92,65187094,9684018679.49,148.56
AAPL,20211109,150.81,150.2,151.43,150.06,150.44,0.25,56787930,8564272905.19,150.81
AAPL,20211108,150.44,151.41,151.57,150.16,151.28,-0.56,55020868,8293333948.25,150.73
AAPL,20211105,151.28,151.89,152.2,150.06,150.96,0.21,65463883,9890094253.02,151.08
AAPL,20211104,150.96,151.58,152.43,150.64,151.49,-0.35,60394618,9144295360.17,151.41
AAPL,20211103,151.49,150.39,151.97,149.82,150.02,0.98,54511536,8224902244.36,150.88
AAPL,20211102,150.02,148.66,151.57,148.65,148.96,0.71,69122000,10397442526.42,150.42
AAPL,20211101,148.96,148.99,149.7,147.8,149.8,-0.56,74588250,11091900062.18,148.71
AAPL,20211029,149.8,147.22,149.94,146.41,152.57,-1.82,124953190,18529834598.03,148.29
AAPL,20211028,152.57,149.82,153.16,149.72,148.85,2.5,100077880,15235466147.47,152.24
AAPL,20211027,148.85,149.36,149.73,148.49,149.32,-0.31,56094930,8366098831.07,149.14
AAPL,20211026,149.32,149.33,150.84,149.01,148.64,0.46,60893395,9110797296.76,149.62
AAPL,20211025,148.64,148.68,149.37,147.62,148.69,-0.03,50720555,7532078498.33,148.5
AAPL,20211022,148.69,149.69,150.18,148.64,149.48,-0.53,58883442,8791963273.49,149.31
AAPL,20211021,149.48,148.81,149.64,147.87,149.26,0.15,61420989,9154061358.58,149.04
AAPL,20211020,149.26,148.7,149.75,148.12,148.76,0.34,58418790,8709833241.66,149.09
AAPL,20211019,148.76,147.01,149.17,146.55,146.55,1.51,76378875,11328621670.43,148.32
AAPL,20211018,146.55,143.45,146.84,143.16,144.84,1.18,85589188,12443940427.1,145.39
AAPL,20211015,144.84,143.77,144.9,143.51,143.76,0.75,67940313,9803944108.02,144.3
AAPL,20211014,143.76,142.11,143.88,141.51,140.91,2.02,69907125,10008862441.68,143.17
AAPL,20211013,140.91,141.24,141.4,139.2,141.51,-0.42,78762750,11047302696.38,140.26
AAPL,20211012,141.51,143.23,143.25,141.04,142.81,-0.91,73035875,10368632941.01,141.97
AAPL,20211011,142.81,142.27,144.81,141.81,142.9,-0.06,64452219,9263807669.98,143.73
AAPL,20211008,142.9,144.03,144.18,142.56,143.29,-0.27,58773157,8415117110.0,143.18
AAPL,20211007,143.29,143.06,144.22,142.72,142.0,0.91,61732657,8869866067.13,143.68
AAPL,20211006,142.0,139.47,142.15,138.37,141.11,0.63,83221125,11680460221.02,140.35
AAPL,20211005,141.11,139.49,142.24,139.36,139.14,1.42,80861063,11401774566.39,141.0
AAPL,20211004,139.14,141.76,142.21,138.27,142.65,-2.46,98322000,13692686494.62,139.26
AAPL,20211001,142.65,141.9,142.92,139.11,141.5,0.81,94639563,13346706205.73,141.03
AAPL,20210930,141.5,143.66,144.38,141.28,142.83,-0.93,89056688,12683677037.25,142.42
AAPL,20210929,142.83,142.47,144.45,142.03,141.91,0.65,74602063,10700994518.78,143.44
AAPL,20210928,141.91,143.25,144.75,141.69,145.37,-2.38,108972320,15547746715.28,142.68
AAPL,20210927,145.37,145.47,145.96,143.82,146.92,-1.05,74150750,10757413382.68,145.07
AAPL,20210924,146.92,145.66,147.47,145.56,146.83,0.06,53477868,7834272894.16,146.5
AAPL,20210923,146.83,146.65,147.08,145.64,145.85,0.67,64838172,9510502620.24,146.68
AAPL,20210922,145.85,144.45,146.43,143.7,143.43,1.69,76404313,11109790704.27,145.41
AAPL,20210921,143.43,143.93,144.6,142.78,142.94,0.34,75833938,10900529499.39,143.74
AAPL,20210920,142.94,143.8,144.84,141.27,146.06,-2.14,123478880,17621238788.72,142.71
AAPL,20210917,146.06,148.82,148.82,145.76,148.79,-1.83,129868820,19056484417.74,146.74
AAPL,20210916,148.79,148.44,148.97,147.22,149.03,-0.16,68034125,10077459517.85,148.12
AAPL,20210915,149.03,148.56,149.44,146.37,148.12,0.61,83281313,12323760494.46,147.98
AAPL,20210914,148.12,150.35,151.07,146.91,149.55,-0.96,109296320,16267927672.93,148.84
AAPL,20210913,149.55,150.63,151.42,148.75,148.97,0.39,102404320,15329762857.09,149.7
AAPL,20210910,148.97,155.0,155.48,148.7,154.07,-3.31,140893250,21277783150.95,151.02
AAPL,20210909,154.07,155.49,156.11,153.95,155.11,-0.67,57305731,8875397578.88,154.88
AAPL,20210908,155.11,156.98,157.04,153.98,156.69,-1.01,74420188,11541506950.11,155.09
AAPL,20210907,156.69,154.97,157.26,154.39,154.3,1.55,82278250,12851262841.56,156.19
AAPL,20210903,154.3,153.76,154.63,153.09,153.65,0.42,57866067,8912213375.97,154.01
AAPL,20210902,153.65,153.87,154.72,152.4,152.51,0.75,71171313,10932611867.38,153.61
AAPL,20210901,152.51,152.83,154.98,152.34,151.83,0.45,80313688,12354526123.14,153.83
AAPL,20210831,151.83,152.66,152.8,151.29,153.12,-0.84,86453125,13143011256.72,152.02
AAPL,20210830,153.12,149.0,153.49,148.61,148.6,3.04,90956750,13837369530.84,152.13
AAPL,20210827,148.6,147.48,148.75,146.83,147.54,0.72,55802387,8265265414.56,148.12
AAPL,20210826,147.54,148.35,149.12,147.51,148.36,-0.55,48597196,7198430985.15,148.12
AAPL,20210825,148.36,149.81,150.32,147.8,149.62,-0.84,58991297,8765280856.04,148.59
AAPL,20210824,149.62,149.45,150.86,149.15,149.71,-0.06,48606430,7287075985.6,149.92
AAPL,20210823,149.71,148.31,150.19,147.89,148.19,1.03,60131809,8988846161.95,149.49
AAPL,20210820,148.19,147.44,148.5,146.78,146.7,1.02,60549629,8949537914.35,147.81
AAPL,20210819,146.7,145.03,148.0,144.5,146.36,0.23,86960313,12736677027.67,146.47
AAPL,20210818,146.36,149.8,150.72,146.15,150.19,-2.55,86326000,12805866450.6,148.34
AAPL,20210817,150.19,150.23,151.68,149.09,151.12,-0.62,92229750,13856663123.12,150.24
AAPL,20210816,151.12,148.54,151.19,146.47,149.1,1.35,103558820,15462502040.67,149.31
AAPL,20210813,149.1,148.97,149.44,148.27,148.89,0.14,59375008,8841158972.48,148.9
AAPL,20210812,148.89,146.19,149.05,145.84,145.86,2.08,73779125,10918507045.33,147.99
AAPL,20210811,145.86,146.05,146.72,145.53,145.6,0.18,48493465,7081500693.95,146.03
AAPL,20210810,145.6,146.44,147.71,145.3,146.09,-0.34,69023063,10084386843.51,146.1
AAPL,20210809,146.09,146.2,146.7,145.52,146.14,-0.03,48908688,7146200020.61,146.11
AAPL,20210806,146.14,146.35,147.11,145.63,147.06,-0.63,54126813,7914298105.19,146.22
AAPL,20210805,147.06,146.98,147.84,146.17,146.95,0.07,46397676,6825896643.6,147.12
AAPL,20210804,146.95,147.27,147.79,146.28,147.36,-0.28,56368270,8288480610.03,147.04
AAPL,20210803,147.36,145.81,148.04,145.18,145.52,1.26,64786618,9508880933.08,146.77
AAPL,20210802,145.52,146.36,146.95,145.25,145.86,-0.23,62879961,9172526278.93,145.87
AAPL,20210730,145.86,144.38,146.33,144.11,145.64,0.15,70440625,10239714158.13,145.37
AAPL,20210729,145.64,144.69,146.55,144.58,144.98,0.46,56699477,8269369242.75,145.85
AAPL,20210728,144.98,144.81,146.97,142.54,146.77,-1.22,118931190,17229098852.97,144.87
AAPL,20210727,146.77,149.12,149.21,145.55,148.99,-1.49,104818570,15401664377.13,146.94
AAPL,20210726,148.99,148.27,149.83,147.7,148.56,0.29,72434063,10807981428.85,149.21
AAPL,20210723,148.56,147.55,148.72,146.92,146.8,1.2,71447438,10582222937.06,148.11
AAPL,20210722,146.8,145.94,148.2,145.81,145.4,0.96,77338125,11376422719.88,147.1
AAPL,20210721,145.4,145.53,146.13,144.63,146.15,-0.51,74993438,10900964404.83,145.36
AAPL,20210720,146.15,143.46,147.1,142.96,142.45,2.6,96350063,14024831753.86,145.56
AAPL,20210719,142.45,143.75,144.07,141.67,146.39,-2.69,121434570,17314251496.06,142.58
AAPL,20210716,146.39,148.46,149.76,145.88,148.48,-1.41,93251438,13772528681.67,147.69
AAPL,20210715,148.48,149.24,150.0,147.09,149.15,-0.45,106820320,15854732289.98,148.42
AAPL,20210714,149.15,148.1,149.57,147.68,145.64,2.41,127050820,18908249350.93,148.82
AAPL,20210713,145.64,144.03,147.46,143.63,144.5,0.79,100827130,14732184693.83,146.11
AAPL,20210712,144.5,146.21,146.32,144.0,145.11,-0.42,76299750,11046205509.55,144.77
AAPL,20210709,145.11,142.75,145.65,142.65,143.24,1.31,99890813,14464060863.25,144.8
AAPL,20210708,143.24,141.58,144.06,140.66,144.57,-0.92,105575440,15052703411.69,142.58
AAPL,20210707,144.57,143.54,144.89,142.66,142.02,1.8,104911570,15108022492.42,144.01
AAPL,20210706,142.02,140.07,143.15,140.07,139.96,1.47,108181820,15335908894.11,141.76
AAPL,20210702,139.96,137.9,140.0,137.75,137.27,1.96,78945563,10988915271.36,139.2
AAPL,20210701,137.27,136.6,137.33,135.76,136.96,0.23,52485782,7171851974.73,136.64
AAPL,20210630,136.96,136.17,137.41,135.87,136.33,0.46,63261395,8655140020.24,136.82
AAPL,20210629,136.33,134.8,136.49,134.35,134.78,1.15,64556083,8774591913.53,135.92
AAPL,20210628,134.78,133.41,135.25,133.35,133.11,1.25,62111305,8374411974.09,134.83
AAPL,20210625,133.11,133.46,133.89,132.81,133.41,-0.22,70783750,9432253922.21,133.25
AAPL,20210624,133.41,134.45,134.64,132.93,133.7,-0.22,68711000,9191999544.7,133.78
AAPL,20210623,133.7,133.77,134.32,133.23,133.98,-0.21,60214200,8055829004.04,133.79
AAPL,20210622,133.98,132.13,134.08,131.62,132.3,1.27,74783625,9951023233.73,133.06
AAPL,20210621,132.3,130.3,132.41,129.21,130.46,1.41,79663313,10471670796.87,131.45
AAPL,20210618,130.46,130.71,131.51,130.24,131.79,-1.01,108953320,14251923390.77,130.81
AAPL,20210617,131.79,129.8,132.55,129.65,130.15,1.26,96721688,12726368886.31,131.58
AAPL,20210616,130.15,130.37,130.89,128.46,129.64,0.39,91815000,11934720597.15,129.99
AAPL,20210615,129.64,129.94,130.6,129.39,130.48,-0.64,62746333,8146896031.85,129.84
AAPL,20210614,130.48,127.82,130.54,127.07,127.35,2.46,96906500,12554829173.71,129.56
AAPL,20210611,127.35,126.53,127.44,126.1,126.11,0.98,53522372,6798898745.03,127.03
AAPL,20210610,126.11,127.02,128.19,125.94,127.13,-0.8,71186438,9017008135.36,126.67
AAPL,20210609,127.13,127.21,127.75,126.52,126.74,0.31,56877938,7227576842.93,127.07
AAPL,20210608,126.74,126.6,128.46,126.21,125.9,0.67,74403750,9455951010.41,127.09
AAPL,20210607,125.9,126.17,126.32,124.83,125.89,0.01,71057563,8905950628.89,125.33
AAPL,20210604,125.89,124.07,126.16,123.85,123.54,1.9,75169313,9423316032.55,125.36
AAPL,20210603,123.54,124.68,124.85,123.13,125.06,-1.22,76229188,9429368367.84,123.7
AAPL,20210602,125.06,124.28,125.24,124.05,124.28,0.63,59278864,7395802981.35,124.76
AAPL,20210601,124.28,125.08,125.35,123.94,124.61,-0.26,67637125,8427829945.02,124.6
AAPL,20210528,124.61,125.57,125.8,124.55,125.28,-0.53,71311125,8918326176.98,125.06
AAPL,20210527,125.28,126.44,127.64,125.08,126.85,-1.24,94625625,11941745358.69,126.2
AAPL,20210526,126.85,126.96,127.39,126.42,126.9,-0.04,56575922,7177278040.84,126.86
AAPL,20210525,126.9,127.82,128.32,126.32,127.1,-0.16,72009500,9142930999.8,126.97
AAPL,20210524,127.1,126.01,127.94,125.94,125.43,1.33,63092946,8031157879.99,127.29
AAPL,20210521,125.43,127.82,128.0,125.21,127.31,-1.48,79295438,10003667435.18,126.16
AAPL,20210520,127.31,125.23,127.72,125.1,124.69,2.1,76857125,9749541506.2,126.85
AAPL,20210519,124.69,123.16,124.92,122.86,124.85,-0.13,92612000,11482591432.0,123.99
AAPL,20210518,124.85,126.56,126.99,124.78,126.27,-1.12,63342930,7983464188.31,126.04
AAPL,20210517,126.27,126.82,126.93,125.17,127.45,-0.93,74244625,9345401107.09,125.87
AAPL,20210514,127.45,126.25,127.89,125.85,124.97,1.98,81917938,10398982529.68,126.94
AAPL,20210513,124.97,124.58,126.15,124.26,122.77,1.79,105861320,13258189222.87,125.24
AAPL,20210512,122.77,123.4,124.64,122.25,125.91,-2.49,112172320,13803534217.8,123.06
AAPL,20210511,125.91,123.5,126.27,122.77,126.85,-0.74,126142820,15750345138.01,124.86
AAPL,20210510,126.85,129.41,129.54,126.81,130.21,-2.58,88071250,11260860482.0,127.86
AAPL,20210507,130.21,130.85,131.26,129.48,129.74,0.36,78973250,10301231243.38,130.44
AAPL,20210506,129.74,127.89,129.75,127.13,128.1,1.28,78128313,10047544030.85,128.6
AAPL,20210505,128.1,129.2,130.45,127.97,127.85,0.2,84000875,10859061914.05,129.27
AAPL,20210504,127.85,131.19,131.49,126.7,132.54,-3.54,137564690,17589889296.59,127.87
AAPL,20210503,132.54,132.04,134.07,131.83,131.46,0.82,75135125,9980605134.78,132.84
AAPL,20210430,131.46,131.78,133.56,131.07,133.48,-1.51,109839440,14529110781.5,132.28
AAPL,20210429,133.48,136.47,137.07,132.45,133.58,-0.07,151100940,20263272188.96,134.1
AAPL,20210428,133.58,134.31,135.02,133.08,134.39,-0.6,107760130,14441419941.89,134.01
AAPL,20210427,134.39,135.01,135.41,134.11,134.72,-0.24,66015813,8884408773.7,134.58
AAPL,20210426,134.72,134.83,135.06,133.56,134.32,0.3,66905063,9001065960.2,134.53
AAPL,20210423,134.32,132.16,135.12,132.16,131.94,1.8,78756750,10566950661.0,134.17
AAPL,20210422,131.94,133.04,134.15,131.41,133.5,-1.17,84566438,11231032690.42,132.81
AAPL,20210421,133.5,132.36,133.75,131.3,133.11,0.29,68847125,9146512674.06,132.85
AAPL,20210420,133.11,135.02,135.53,131.81,134.84,-1.28,94812375,12651602138.96,133.44
AAPL,20210419,134.84,133.51,135.47,133.34,134.16,0.51,94264188,12685867982.47,134.58
AAPL,20210416,134.16,134.3,134.67,133.28,134.5,-0.25,84922375,11380795655.49,134.01
AAPL,20210415,134.5,133.82,135.0,133.64,132.03,1.87,89347125,12008888858.06,134.41
AAPL,20210414,132.03,134.94,135.0,131.66,134.43,-1.79,87222813,11603059795.43,133.03
AAPL,20210413,134.43,132.44,134.66,131.93,131.24,2.43,91266563,12207214020.23,133.75
AAPL,20210412,131.24,132.52,132.85,130.63,133.0,-1.32,91420000,12023256714.0,131.52
AAPL,20210409,133.0,129.8,133.04,129.47,130.36,2.02,106686690,14047949635.28,131.67
AAPL,20210408,130.36,128.95,130.39,128.52,127.9,1.92,88844563,11527040097.42,129.74
AAPL,20210407,127.9,125.83,127.92,125.14,126.21,1.34,83466688,10608173671.35,127.09
AAPL,20210406,126.21,126.5,127.13,125.65,125.9,0.25,80171250,10131522263.59,126.37
AAPL,20210405,125.9,123.87,126.16,123.07,123.0,2.36,88651188,11111424657.38,125.34
AAPL,20210401,123.0,123.66,124.18,122.49,122.15,0.7,75089125,9247375922.0,123.15
AAPL,20210331,122.15,121.65,123.52,121.15,119.9,1.88,118323820,14512416523.0,122.65
AAPL,20210330,119.9,120.11,120.4,118.86,121.39,-1.23,85671938,10254426370.89,119.69
AAPL,20210329,121.39,121.65,122.58,120.73,121.21,0.15,80819188,9816088444.59,121.46
AAPL,20210326,121.21,120.35,121.48,118.92,120.59,0.51,94071250,11308041563.0,120.21
AAPL,20210325,120.59,119.54,121.66,119.0,120.09,0.42,98844688,11887142243.08,120.26
AAPL,20210324,120.09,122.82,122.9,120.07,122.54,-2.0,88530500,10733251905.95,121.24
AAPL,20210323,122.54,123.33,124.24,122.14,123.39,-0.69,95467125,11743134191.59,123.01
AAPL,20210322,123.39,120.33,123.87,120.26,119.99,2.83,111912320,13744691759.64,122.82
AAPL,20210319,119.99,119.9,121.43,119.68,120.53,-0.45,185549500,22308395581.09,120.23
AAPL,20210318,120.53,122.88,123.18,120.32,124.76,-3.39,121469750,14776685764.73,121.65
AAPL,20210317,124.76,124.05,125.86,122.34,125.57,-0.65,111932630,13852022266.24,123.75
AAPL,20210316,125.57,125.7,127.22,124.72,123.99,1.27,115227940,14515378829.74,125.97
AAPL,20210315,123.99,121.41,124.0,120.42,121.03,2.45,92590563,11382519012.79,122.93
AAPL,20210312,121.03,120.4,121.17,119.16,121.96,-0.76,88105063,10592687584.91,120.23
AAPL,20210311,121.96,122.54,123.21,121.26,119.98,1.65,103026500,12575498041.47,122.06
AAPL,20210310,119.98,121.69,122.17,119.45,121.09,-0.91,111943320,13468092252.28,120.31
AAPL,20210309,121.09,119.03,122.06,118.79,116.36,4.06,129525750,15642086530.73,120.76
AAPL,20210308,116.36,120.93,121.0,116.21,121.42,-4.17,154376630,18210222505.58,117.96
AAPL,20210305,121.42,120.98,121.94,117.57,120.13,1.07,153766630,18410816896.49,119.73
AAPL,20210304,120.13,121.75,123.6,118.62,122.06,-1.58,178155000,21523406165.55,120.81
AAPL,20210303,122.06,124.81,125.71,121.84,125.12,-2.45,112966320,13941276350.55,123.41
AAPL,20210302,125.12,128.41,128.72,125.01,127.79,-2.09,102260940,12898193837.0,126.13
AAPL,20210301,127.79,123.75,127.93,122.79,121.26,5.39,116307880,14657748263.23,126.03
AAPL,20210226,121.26,122.59,124.85,121.2,120.99,0.22,164560380,20252116845.84,123.07
AAPL,20210225,120.99,124.68,126.46,120.54,125.35,-3.48,148199570,18179344852.76,122.67
AAPL,20210224,125.35,124.94,125.56,122.23,125.86,-0.41,111039880,13809485780.19,124.37
AAPL,20210223,125.86,123.76,126.71,118.39,126.0,-0.11,158273000,19506309985.83,123.24
AAPL,20210222,126.0,128.01,129.72,125.6,129.87,-2.98,103916440,13203882657.5,127.06
AAPL,20210219,129.87,130.24,130.71,128.8,129.71,0.12,87668813,11375396695.76,129.75
AAPL,20210218,129.71,129.2,130.0,127.41,130.84,-0.86,96856750,12478849327.85,128.84
AAPL,20210217,130.84,131.25,132.22,129.47,133.19,-1.76,98085250,12805540411.65,130.56
AAPL,20210216,133.19,135.49,136.01,132.79,135.37,-1.61,80576313,10787235284.95,133.88
AAPL,20210212,135.37,134.35,135.53,133.69,135.13,0.18,60145129,8089459705.37,134.5
AAPL,20210211,135.13,135.9,136.39,133.77,135.39,-0.19,64280028,8667846803.66,134.85
AAPL,20210210,135.39,136.48,136.99,134.4,136.01,-0.46,73046563,9895684361.98,135.47
AAPL,20210209,136.01,136.62,137.88,135.85,136.91,-0.66,76774188,10501480531.39,136.78
AAPL,20210208,136.91,136.03,136.96,134.92,136.76,0.11,71297188,9708851797.59,136.17
AAPL,20210205,136.76,137.35,137.42,135.86,137.39,-0.46,75693813,10341554417.34,136.62
AAPL,20210204,137.39,136.3,137.4,134.59,133.94,2.58,84183063,11455918277.28,136.08
AAPL,20210203,133.94,135.76,135.77,133.61,134.99,-0.78,89880938,12092581398.52,134.54
AAPL,20210202,134.99,135.73,136.31,134.61,134.14,0.63,83305375,11264844376.31,135.22
AAPL,20210201,134.14,133.75,135.38,130.93,131.96,1.65,106239820,14212753558.02,133.78
AAPL,20210129,131.96,135.83,136.74,130.21,137.09,-3.74,177523820,23558264803.57,132.7
AAPL,20210128,137.09,139.52,141.99,136.7,142.06,-3.5,142621130,19862673629.74,139.27
AAPL,20210127,142.06,143.43,144.3,140.41,143.16,-0.77,140843750,20082755384.38,142.59
AAPL,20210126,143.16,143.6,144.3,141.37,142.92,0.17,98390563,14045322725.55,142.75
AAPL,20210125,142.92,143.07,145.09,136.54,139.07,2.77,157611690,22475821023.22,142.6
AAPL,20210122,139.07,136.28,139.85,135.02,136.87,1.61,114459380,15776932142.01,137.84
AAPL,20210121,136.87,133.8,139.67,133.59,132.03,3.67,120529570,16373821554.93,135.85
AAPL,20210120,132.03,128.66,132.49,128.55,127.83,3.29,104319500,13714124175.84,131.46
AAPL,20210119,127.83,127.78,128.71,126.94,127.14,0.54,90757313,11587722192.52,127.68
